time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
219295.546,wf-validation-0188,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016275,4004.7935974139255,,validation
220771.661,wf-validation-0190,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
220771.661,wf-validation-0190,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016375,GENERATE_TEXT,,,agent-1-infra-190,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
220771.666,wf-validation-0190,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-190,,,,,,,,,,,,,,,,,,
220771.666,wf-validation-0190,agent-1,LLM_DISPATCH,225042.34862045487,,0.0016375,GENERATE_TEXT,,4270.682896518288,,,,0.0,0.0,151,,,,,,,,,,,,,
220780.670,wf-validation-0191,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
220780.670,wf-validation-0191,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016075000000000002,GENERATE_TEXT,,,agent-1-infra-191,0.005208333333333333,,,,148,,,,0.0,,,,,,,,,
220780.675,wf-validation-0191,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-191,,,,,,,,,,,,,,,,,,
220780.675,wf-validation-0191,agent-1,LLM_DISPATCH,225278.2079862667,,0.0016075000000000002,GENERATE_TEXT,,4497.532647931119,,,,0.0,0.0,148,,,,,,,,,,,,,
221205.889,wf-validation-0189,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
221205.889,wf-validation-0189,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016100000000000003,3896.8215610786574,,validation
223496.893,wf-validation-0192,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
223496.893,wf-validation-0192,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016375,GENERATE_TEXT,,,agent-1-infra-192,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
223496.898,wf-validation-0192,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-192,,,,,,,,,,,,,,,,,,
223496.898,wf-validation-0192,agent-1,LLM_DISPATCH,226676.96524623784,,0.0016375,GENERATE_TEXT,,3180.067447815061,,,,0.0,0.0,151,,,,,,,,,,,,,
225042.349,wf-validation-0190,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
225042.349,wf-validation-0190,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016375,4270.688104851637,,validation
225186.005,wf-validation-0193,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
225186.005,wf-validation-0193,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016225,GENERATE_TEXT,,,agent-1-infra-193,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
225186.010,wf-validation-0193,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-193,,,,,,,,,,,,,,,,,,
225186.010,wf-validation-0193,agent-1,LLM_DISPATCH,228851.68665547666,,0.0016225,GENERATE_TEXT,,3665.676560602958,,,,0.0,0.0,150,,,,,,,,,,,,,
225198.222,wf-validation-0194,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
225198.222,wf-validation-0194,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016250000000000001,GENERATE_TEXT,,,agent-1-infra-194,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
225198.227,wf-validation-0194,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-194,,,,,,,,,,,,,,,,,,
225198.227,wf-validation-0194,agent-1,LLM_DISPATCH,228706.68583313047,,0.0016250000000000001,GENERATE_TEXT,,3508.4589363951563,,,,0.0,0.0,150,,,,,,,,,,,,,
225278.208,wf-validation-0191,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,148,,,,,,,,,,,,,
225278.208,wf-validation-0191,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016075000000000002,4497.537856264476,,validation
226413.100,wf-validation-0195,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
226413.100,wf-validation-0195,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016350000000000002,GENERATE_TEXT,,,agent-1-infra-195,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
226413.105,wf-validation-0195,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-195,,,,,,,,,,,,,,,,,,
226413.105,wf-validation-0195,agent-1,LLM_DISPATCH,230134.7461525358,,0.0016350000000000002,GENERATE_TEXT,,3721.640926893528,,,,0.0,0.0,151,,,,,,,,,,,,,
226676.965,wf-validation-0192,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
226676.965,wf-validation-0192,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016375,3180.0726561484043,,validation
