time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms
97695.676,wf-0048,agent-1,TOOL_DISPATCH,97927.11160692504,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,231.4351997847515,,
97927.112,wf-0048,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,351,2,,,,,,
97927.112,wf-0048,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0025075,GENERATE_TEXT,,,,agent-1-infra-121,2.0833333333333335,,,,163,,0.0,,,,,,,,,,
97927.112,wf-0048,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
97929.195,wf-0048,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-121,,,,,,,,,,,,,,,,,
97929.195,wf-0048,agent-1,LLM_DISPATCH,100453.2443553587,,0.0025075,GENERATE_TEXT,,,2524.0494151003313,,,,0.0,0.0,163,,,,,,,,,,,,
98255.026,wf-0042,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,101,,,,,,,,search-tool,,,,
98255.026,wf-0042,agent-1,TOOL_DISPATCH,98403.20305000387,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,148.17655017431642,,
98403.203,wf-0042,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,935,4,,,,,,
98403.203,wf-0042,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.004297500000000001,CALL_TOOL,,,,agent-1-infra-122,2.0833333333333335,,,,196,,0.0,,,,,,,,,,
98403.203,wf-0042,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
98405.286,wf-0042,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-122,,,,,,,,,,,,,,,,,
98405.286,wf-0042,agent-1,LLM_DISPATCH,102963.73719621479,,0.004297500000000001,CALL_TOOL,,,4558.450812877591,,,,0.0,0.0,196,,,,,,,,,,,,
99539.138,wf-0047,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,202,,,,,,,,,,,,
99539.138,wf-0047,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.003515,4920.661493630279
100453.244,wf-0048,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,163,,,,,,,,,,,,
100453.244,wf-0048,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.004145,5171.644250915531
102963.737,wf-0042,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,196,,,,,,,,search-tool,,,,
102963.737,wf-0042,agent-1,TOOL_DISPATCH,103193.72970417295,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,229.99250795815206,,
103193.730,wf-0042,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1235,5,,,,,,
103193.730,wf-0042,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0037675000000000004,GENERATE_TEXT,,,,agent-1-infra-123,2.0833333333333335,,,,68,,0.0,,,,,,,,,,
103193.730,wf-0042,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
103195.813,wf-0042,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-123,,,,,,,,,,,,,,,,,
103195.813,wf-0042,agent-1,LLM_DISPATCH,105124.00589232061,,0.0037675000000000004,GENERATE_TEXT,,,1928.1928548143353,,,,0.0,0.0,68,,,,,,,,,,,,
103271.489,wf-0045,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,236,,,,,,,,search-tool,,,,
103271.489,wf-0045,agent-1,TOOL_DISPATCH,103469.39790847167,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,197.9086977863192,,
103469.398,wf-0045,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,942,4,,,,,,
103469.398,wf-0045,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0037950000000000006,CALL_TOOL,,,,agent-1-infra-124,2.0833333333333335,,,,144,,0.0,,,,,,,,,,
103469.398,wf-0045,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
103471.481,wf-0045,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-124,,,,,,,,,,,,,,,,,
103471.481,wf-0045,agent-1,LLM_DISPATCH,106969.26784328808,,0.0037950000000000006,CALL_TOOL,,,3497.786601483075,,,,0.0,0.0,144,,,,,,,,,,,,
105124.006,wf-0042,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,68,,,,,,,,,,,,
105124.006,wf-0042,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,5,,,,0.0156775,17016.60638754572
106969.268,wf-0045,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,144,,,,,,,,search-tool,,,,
106969.268,wf-0045,agent-1,TOOL_DISPATCH,107211.37436736075,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,242.1065240726809,,
107211.374,wf-0045,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1242,5,,,,,,
107211.374,wf-0045,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.004985,GENERATE_TEXT,,,,agent-1-infra-125,2.0833333333333335,,,,188,,0.0,,,,,,,,,,
107211.374,wf-0045,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
107213.458,wf-0045,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-125,,,,,,,,,,,,,,,,,
107213.458,wf-0045,agent-1,LLM_DISPATCH,111929.9179465143,,0.004985,GENERATE_TEXT,,,4716.4602458202135,,,,0.0,0.0,188,,,,,,,,,,,,
111929.918,wf-0045,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,188,,,,,,,,,,,,
111929.918,wf-0045,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,5,,,,0.016155000000000003,20959.696399687542
