time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
85190.303,wf-chat-light-0067,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
85190.303,wf-chat-light-0067,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,BUDGET_EXHAUSTED,,,,6,,,,0.0143975,49798.82717576838,,chat-light
85191.345,wf-chat-light-0090,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-196,,,,,,,,,,,,,,,,,,,,,
85191.345,wf-chat-light-0090,agent-chat,LLM_DISPATCH,86303.96051806917,,7.425000000000001E-4,GENERATE_TEXT,,,1112.6153988141848,,,,0.0,0.0,55,,,,,,,,,,,,,,,,
85208.178,wf-chat-light-0087,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,368,2,,,,,,,,
85208.178,wf-chat-light-0087,agent-chat,INFRA_SUBMIT,,6.25,0.0025700000000000002,CALL_TOOL,,,,agent-chat-infra-197,6.25,,,,165,,,,0.0,,,,,,,,,,,,
85208.178,wf-chat-light-0087,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
85214.428,wf-chat-light-0087,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-197,,,,,,,,,,,,,,,,,,,,,
85214.428,wf-chat-light-0087,agent-chat,LLM_DISPATCH,88611.10517838522,,0.0025700000000000002,CALL_TOOL,,,3396.67697899206,,,,0.0,0.0,165,,,,,,,,,,,,,,,,
85288.305,wf-chat-light-0085,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,361,2,,,,,,,,
85288.305,wf-chat-light-0085,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0030125000000000004,GENERATE_TEXT,,,,agent-chat-infra-198,1.0416666666666667,,,,211,,,,0.0,,,,,,,,,,,,
85288.305,wf-chat-light-0085,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
85289.347,wf-chat-light-0085,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-198,,,,,,,,,,,,,,,,,,,,,
85289.347,wf-chat-light-0085,agent-chat,LLM_DISPATCH,92223.84418074597,,0.0030125000000000004,GENERATE_TEXT,,,6934.497403971359,,,,0.0,0.0,211,,,,,,,,,,,,,,,,
85471.139,wf-tool-heavy-0243,agent-tool,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,144,,,,,,,,,,,,,,,,
85471.139,wf-tool-heavy-0246,agent-tool,QUEUE_EXIT,,,,,,,,,,,,,,,39,,,,,,,,,,,,,33362.046582429386,
