time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,workload
38726.740,wf-chat-light-0021,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0012625000000000002,CALL_TOOL,,,,agent-shared-infra-72,1.0416666666666667,,,,115,,0.0,,,,,,,,,,,
38727.782,wf-chat-light-0021,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-72,,,,,,,,,,,,,,,,,,
38727.782,wf-chat-light-0021,agent-shared,LLM_DISPATCH,42223.91065334539,,0.0012625000000000002,CALL_TOOL,,,3496.1286935123785,,,,0.0,0.0,115,,,,,,,,,,,,,
39420.803,wf-chat-light-0015,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,103,,,,,,,,,,,,,
39420.803,wf-chat-light-0015,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,4,,,,0.0114,16927.76930120862,chat-light
39739.671,wf-chat-light-0020,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,208,,,,,,,,search-tool,,,,,
39739.671,wf-chat-light-0020,agent-shared,TOOL_DISPATCH,39952.55004589318,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,212.87918420428775,,,
39952.550,wf-chat-light-0020,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,317,2,,,,,,,
39952.550,wf-chat-light-0020,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0025825,CALL_TOOL,,,,agent-shared-infra-73,1.0416666666666667,,,,179,,0.0,,,,,,,,,,,
39952.550,wf-chat-light-0020,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
39953.592,wf-chat-light-0020,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-73,,,,,,,,,,,,,,,,,,
39953.592,wf-chat-light-0020,agent-shared,LLM_DISPATCH,45385.58543654083,,0.0025825,CALL_TOOL,,,5431.9937239809915,,,,0.0,0.0,179,,,,,,,,,,,,,
39960.248,wf-chat-light-0022,agent-shared,AGENT_RECEIVE,,,,,,,,,,55,,,,,,,,55,1,,,,,,,
39960.248,wf-chat-light-0022,agent-shared,INFRA_SUBMIT,,1.0416666666666667,5.675000000000001E-4,GENERATE_TEXT,,,,agent-shared-infra-74,1.0416666666666667,,,,43,,0.0,,,,,,,,,,,
39961.289,wf-chat-light-0022,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-74,,,,,,,,,,,,,,,,,,
39961.289,wf-chat-light-0022,agent-shared,LLM_DISPATCH,41197.53200672359,,5.675000000000001E-4,GENERATE_TEXT,,,1236.2427324675687,,,,0.0,0.0,43,,,,,,,,,,,,,
40001.396,wf-tool-heavy-0057,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,237,,,,,,,,search-tool,,,,,
40001.396,wf-tool-heavy-0057,agent-shared,TOOL_DISPATCH,40217.07974394061,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,215.68328564343454,,,
40217.080,wf-tool-heavy-0057,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,386,2,,,,,,,
40217.080,wf-tool-heavy-0057,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0016650000000000002,GENERATE_TEXT,,,,agent-shared-infra-75,1.0416666666666667,,,,70,,0.0,,,,,,,,,,,
40217.080,wf-tool-heavy-0057,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
40218.121,wf-tool-heavy-0057,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-75,,,,,,,,,,,,,,,,,,
40218.121,wf-tool-heavy-0057,agent-shared,LLM_DISPATCH,42601.561459449316,,0.0016650000000000002,GENERATE_TEXT,,,2383.4400488420415,,,,0.0,0.0,70,,,,,,,,,,,,,
40516.818,wf-chat-light-0019,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,185,,,,,,,,,,,,,
40516.818,wf-chat-light-0019,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0036500000000000005,6568.807792808722,chat-light
40618.845,wf-chat-light-0023,agent-shared,AGENT_RECEIVE,,,,,,,,,,40,,,,,,,,40,1,,,,,,,
40618.845,wf-chat-light-0023,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00203,GENERATE_TEXT,,,,agent-shared-infra-76,1.0416666666666667,,,,193,,0.0,,,,,,,,,,,
40619.887,wf-chat-light-0023,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-76,,,,,,,,,,,,,,,,,,
40619.887,wf-chat-light-0023,agent-shared,LLM_DISPATCH,47622.94884143814,,0.00203,GENERATE_TEXT,,,7003.061936022185,,,,0.0,0.0,193,,,,,,,,,,,,,
40620.522,wf-tool-heavy-0058,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,114,,,,,,,,search-tool,,,,,
40620.522,wf-tool-heavy-0058,agent-shared,TOOL_DISPATCH,40796.57960771719,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,176.05733373583763,,,
40796.580,wf-tool-heavy-0058,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,582,2,,,,,,,
40796.580,wf-tool-heavy-0058,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0033250000000000003,CALL_TOOL,,,,agent-shared-infra-77,1.0416666666666667,,,,187,,0.0,,,,,,,,,,,
40796.580,wf-tool-heavy-0058,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
40797.621,wf-tool-heavy-0058,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-77,,,,,,,,,,,,,,,,,,
40797.621,wf-tool-heavy-0058,agent-shared,LLM_DISPATCH,47762.97847241069,,0.0033250000000000003,CALL_TOOL,,,6965.357198026832,,,,0.0,0.0,187,,,,,,,,,,,,,
41197.532,wf-chat-light-0022,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,43,,,,,,,,,,,,,
41197.532,wf-chat-light-0022,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,5.675000000000001E-4,1237.2843991342306,chat-light
42223.911,wf-chat-light-0021,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,115,,,,,,,,search-tool,,,,,
42223.911,wf-chat-light-0021,agent-shared,TOOL_DISPATCH,42436.984015916896,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,213.07336257150675,,,
42436.984,wf-chat-light-0021,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,345,2,,,,,,,
42436.984,wf-chat-light-0021,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0023525000000000004,GENERATE_TEXT,,,,agent-shared-infra-78,1.0416666666666667,,,,149,,0.0,,,,,,,,,,,
42436.984,wf-chat-light-0021,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
42438.026,wf-chat-light-0021,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-78,,,,,,,,,,,,,,,,,,
42438.026,wf-chat-light-0021,agent-shared,LLM_DISPATCH,46730.97077994204,,0.0023525000000000004,GENERATE_TEXT,,,4292.945097358485,,,,0.0,0.0,149,,,,,,,,,,,,,
42601.561,wf-tool-heavy-0057,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,70,,,,,,,,,,,,,
42601.561,wf-tool-heavy-0057,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.00425,5966.03551540582,tool-heavy
43379.432,wf-tool-heavy-0059,agent-shared,AGENT_RECEIVE,,,,,,,,,,294,,,,,,,,294,1,,,,,,,
43379.432,wf-tool-heavy-0059,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.001755,GENERATE_TEXT,,,,agent-shared-infra-79,1.0416666666666667,,,,102,,0.0,,,,,,,,,,,
43380.473,wf-tool-heavy-0059,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-79,,,,,,,,,,,,,,,,,,
43380.473,wf-tool-heavy-0059,agent-shared,LLM_DISPATCH,45655.91799491094,,0.001755,GENERATE_TEXT,,,2275.4446055547787,,,,0.0,0.0,102,,,,,,,,,,,,,
44634.007,wf-chat-light-0024,agent-shared,AGENT_RECEIVE,,,,,,,,,,40,,,,,,,,40,1,,,,,,,
44634.007,wf-chat-light-0024,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0017900000000000001,CALL_TOOL,,,,agent-shared-infra-80,1.0416666666666667,,,,169,,0.0,,,,,,,,,,,
44635.049,wf-chat-light-0024,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-80,,,,,,,,,,,,,,,,,,
44635.049,wf-chat-light-0024,agent-shared,LLM_DISPATCH,51176.51214980169,,0.0017900000000000001,CALL_TOOL,,,6541.463513340337,,,,0.0,0.0,169,,,,,,,,,,,,,
45385.585,wf-chat-light-0020,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,179,,,,,,,,search-tool,,,,,
45385.585,wf-chat-light-0020,agent-shared,TOOL_DISPATCH,45486.65419631325,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,101.06875977241472,,,
45486.654,wf-chat-light-0020,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,617,3,,,,,,,
45486.654,wf-chat-light-0020,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0032825000000000003,GENERATE_TEXT,,,,agent-shared-infra-81,1.0416666666666667,,,,174,,0.0,,,,,,,,,,,
45486.654,wf-chat-light-0020,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
45487.696,wf-chat-light-0020,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-81,,,,,,,,,,,,,,,,,,
45487.696,wf-chat-light-0020,agent-shared,LLM_DISPATCH,51023.22608135672,,0.0032825000000000003,GENERATE_TEXT,,,5535.530218376807,,,,0.0,0.0,174,,,,,,,,,,,,,
45612.152,wf-tool-heavy-0060,agent-shared,AGENT_RECEIVE,,,,,,,,,,268,,,,,,,,268,1,,,,,,,
45612.152,wf-tool-heavy-0060,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0017100000000000001,GENERATE_TEXT,,,,agent-shared-infra-82,1.0416666666666667,,,,104,,0.0,,,,,,,,,,,
45613.194,wf-tool-heavy-0060,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-82,,,,,,,,,,,,,,,,,,
45613.194,wf-tool-heavy-0060,agent-shared,LLM_DISPATCH,47895.129201173164,,0.0017100000000000001,GENERATE_TEXT,,,2281.935060977421,,,,0.0,0.0,104,,,,,,,,,,,,,
45655.918,wf-tool-heavy-0059,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,102,,,,,,,,,,,,,
45655.918,wf-tool-heavy-0059,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.001755,2276.4862722214457,tool-heavy
45967.371,wf-chat-light-0025,agent-shared,AGENT_RECEIVE,,,,,,,,,,28,,,,,,,,28,1,,,,,,,
45967.371,wf-chat-light-0025,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00116,GENERATE_TEXT,,,,agent-shared-infra-83,1.0416666666666667,,,,109,,0.0,,,,,,,,,,,
45968.412,wf-chat-light-0025,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-83,,,,,,,,,,,,,,,,,,
45968.412,wf-chat-light-0025,agent-shared,LLM_DISPATCH,48431.08681840502,,0.00116,GENERATE_TEXT,,,2462.674538293609,,,,0.0,0.0,109,,,,,,,,,,,,,
46730.971,wf-chat-light-0021,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,149,,,,,,,,,,,,,
46730.971,wf-chat-light-0021,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0036150000000000006,8004.2304867756975,chat-light
47107.444,wf-tool-heavy-0061,agent-shared,AGENT_RECEIVE,,,,,,,,,,226,,,,,,,,226,1,,,,,,,
47107.444,wf-tool-heavy-0061,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0017150000000000004,CALL_TOOL,,,,agent-shared-infra-84,1.0416666666666667,,,,115,,0.0,,,,,,,,,,,
47108.486,wf-tool-heavy-0061,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-84,,,,,,,,,,,,,,,,,,
47108.486,wf-tool-heavy-0061,agent-shared,LLM_DISPATCH,49710.90486484896,,0.0017150000000000004,CALL_TOOL,,,2602.418793516294,,,,0.0,0.0,115,,,,,,,,,,,,,
47622.949,wf-chat-light-0023,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,193,,,,,,,,,,,,,
47622.949,wf-chat-light-0023,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.00203,7004.103602688847,chat-light
47762.978,wf-tool-heavy-0058,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,187,,,,,,,,search-tool,,,,,
47762.978,wf-tool-heavy-0058,agent-shared,TOOL_DISPATCH,47972.036130129854,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,209.05765771916865,,,
47895.129,wf-tool-heavy-0060,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,104,,,,,,,,,,,,,
47895.129,wf-tool-heavy-0060,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0017100000000000001,2282.9767276440834,tool-heavy
47972.036,wf-tool-heavy-0058,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,882,3,,,,,,,
47972.036,wf-tool-heavy-0058,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0028850000000000004,GENERATE_TEXT,,,,agent-shared-infra-85,1.0416666666666667,,,,68,,0.0,,,,,,,,,,,
47972.036,wf-tool-heavy-0058,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
47973.078,wf-tool-heavy-0058,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-85,,,,,,,,,,,,,,,,,,
47973.078,wf-tool-heavy-0058,agent-shared,LLM_DISPATCH,50084.7138498113,,0.0028850000000000004,GENERATE_TEXT,,,2111.636053014781,,,,0.0,0.0,68,,,,,,,,,,,,,
48374.374,wf-chat-light-0026,agent-shared,AGENT_RECEIVE,,,,,,,,,,87,,,,,,,,87,1,,,,,,,
48374.374,wf-chat-light-0026,agent-shared,INFRA_SUBMIT,,1.0416666666666667,6.075000000000001E-4,GENERATE_TEXT,,,,agent-shared-infra-86,1.0416666666666667,,,,39,,0.0,,,,,,,,,,,
48375.416,wf-chat-light-0026,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-86,,,,,,,,,,,,,,,,,,
48375.416,wf-chat-light-0026,agent-shared,LLM_DISPATCH,49633.45776135217,,6.075000000000001E-4,GENERATE_TEXT,,,1258.0420168639275,,,,0.0,0.0,39,,,,,,,,,,,,,
48431.087,wf-chat-light-0025,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,109,,,,,,,,,,,,,
48431.087,wf-chat-light-0025,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.00116,2463.7162049602703,chat-light
48491.219,wf-tool-heavy-0062,agent-shared,AGENT_RECEIVE,,,,,,,,,,239,,,,,,,,239,1,,,,,,,
48491.219,wf-tool-heavy-0062,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0015275000000000002,CALL_TOOL,,,,agent-shared-infra-87,1.0416666666666667,,,,93,,0.0,,,,,,,,,,,
48492.261,wf-tool-heavy-0062,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-87,,,,,,,,,,,,,,,,,,
48492.261,wf-tool-heavy-0062,agent-shared,LLM_DISPATCH,50774.67402124936,,0.0015275000000000002,CALL_TOOL,,,2282.4134547316753,,,,0.0,0.0,93,,,,,,,,,,,,,
49132.006,wf-chat-light-0027,agent-shared,AGENT_RECEIVE,,,,,,,,,,71,,,,,,,,71,1,,,,,,,
49132.006,wf-chat-light-0027,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0019875,GENERATE_TEXT,,,,agent-shared-infra-88,1.0416666666666667,,,,181,,0.0,,,,,,,,,,,
49133.048,wf-chat-light-0027,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-88,,,,,,,,,,,,,,,,,,
49133.048,wf-chat-light-0027,agent-shared,LLM_DISPATCH,52927.49751564077,,0.0019875,GENERATE_TEXT,,,3794.4496814587696,,,,0.0,0.0,181,,,,,,,,,,,,,
49633.458,wf-chat-light-0026,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,39,,,,,,,,,,,,,
49633.458,wf-chat-light-0026,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,6.075000000000001E-4,1259.083683530589,chat-light
49710.905,wf-tool-heavy-0061,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,115,,,,,,,,search-tool,,,,,
49710.905,wf-tool-heavy-0061,agent-shared,TOOL_DISPATCH,49904.12059702221,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,193.21573217324803,,,
49904.121,wf-tool-heavy-0061,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,526,2,,,,,,,
49904.121,wf-tool-heavy-0061,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.002895,CALL_TOOL,,,,agent-shared-infra-89,1.0416666666666667,,,,158,,0.0,,,,,,,,,,,
49904.121,wf-tool-heavy-0061,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
49905.162,wf-tool-heavy-0061,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-89,,,,,,,,,,,,,,,,,,
49905.162,wf-tool-heavy-0061,agent-shared,LLM_DISPATCH,57415.36139398382,,0.002895,CALL_TOOL,,,7510.199130294945,,,,0.0,0.0,158,,,,,,,,,,,,,
50084.714,wf-tool-heavy-0058,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,68,,,,,,,,,,,,,
50084.714,wf-tool-heavy-0058,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.008055000000000001,12453.759792729375,tool-heavy
50774.674,wf-tool-heavy-0062,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,93,,,,,,,,search-tool,,,,,
50774.674,wf-tool-heavy-0062,agent-shared,TOOL_DISPATCH,50955.84451739491,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,181.17049614554753,,,
50955.845,wf-tool-heavy-0062,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,539,2,,,,,,,
50955.845,wf-tool-heavy-0062,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0031275,CALL_TOOL,,,,agent-shared-infra-90,1.0416666666666667,,,,178,,0.0,,,,,,,,,,,
50955.845,wf-tool-heavy-0062,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
50956.886,wf-tool-heavy-0062,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-90,,,,,,,,,,,,,,,,,,
50956.886,wf-tool-heavy-0062,agent-shared,LLM_DISPATCH,55474.07043938939,,0.0031275,CALL_TOOL,,,4517.184255327817,,,,0.0,0.0,178,,,,,,,,,,,,,
51023.226,wf-chat-light-0020,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,174,,,,,,,,,,,,,
51023.226,wf-chat-light-0020,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.007987500000000002,15809.144080202946,chat-light
51176.512,wf-chat-light-0024,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,169,,,,,,,,search-tool,,,,,
51176.512,wf-chat-light-0024,agent-shared,TOOL_DISPATCH,51361.96879023255,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,185.45664043086333,,,
51361.969,wf-chat-light-0024,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,340,2,,,,,,,
51361.969,wf-chat-light-0024,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00253,CALL_TOOL,,,,agent-shared-infra-91,1.0416666666666667,,,,168,,0.0,,,,,,,,,,,
51361.969,wf-chat-light-0024,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
51363.010,wf-chat-light-0024,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-91,,,,,,,,,,,,,,,,,,
51363.010,wf-chat-light-0024,agent-shared,LLM_DISPATCH,57470.95385908645,,0.00253,CALL_TOOL,,,6107.943402187231,,,,0.0,0.0,168,,,,,,,,,,,,,
52927.498,wf-chat-light-0027,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,181,,,,,,,,,,,,,
52927.498,wf-chat-light-0027,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0019875,3795.4913481254334,chat-light
53221.022,wf-tool-heavy-0063,agent-shared,AGENT_RECEIVE,,,,,,,,,,307,,,,,,,,307,1,,,,,,,
53221.022,wf-tool-heavy-0063,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0019075000000000003,CALL_TOOL,,,,agent-shared-infra-92,1.0416666666666667,,,,114,,0.0,,,,,,,,,,,
53222.064,wf-tool-heavy-0063,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-92,,,,,,,,,,,,,,,,,,
53222.064,wf-tool-heavy-0063,agent-shared,LLM_DISPATCH,57296.135693861455,,0.0019075000000000003,CALL_TOOL,,,4074.071900599258,,,,0.0,0.0,114,,,,,,,,,,,,,
53240.561,wf-chat-light-0028,agent-shared,AGENT_RECEIVE,,,,,,,,,,11,,,,,,,,11,1,,,,,,,
53240.561,wf-chat-light-0028,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0020675000000000003,CALL_TOOL,,,,agent-shared-infra-93,1.0416666666666667,,,,204,,0.0,,,,,,,,,,,
53241.603,wf-chat-light-0028,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-93,,,,,,,,,,,,,,,,,,
53241.603,wf-chat-light-0028,agent-shared,LLM_DISPATCH,58774.018106969714,,0.0020675000000000003,CALL_TOOL,,,5532.415084673344,,,,0.0,0.0,204,,,,,,,,,,,,,
55474.070,wf-tool-heavy-0062,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,178,,,,,,,,search-tool,,,,,
55474.070,wf-tool-heavy-0062,agent-shared,TOOL_DISPATCH,55688.01693534229,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,213.94649595290213,,,
55688.017,wf-tool-heavy-0062,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,839,3,,,,,,,
55688.017,wf-tool-heavy-0062,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.004347500000000001,GENERATE_TEXT,,,,agent-shared-infra-94,1.0416666666666667,,,,225,,0.0,,,,,,,,,,,
55688.017,wf-tool-heavy-0062,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
55689.059,wf-tool-heavy-0062,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-94,,,,,,,,,,,,,,,,,,
55689.059,wf-tool-heavy-0062,agent-shared,LLM_DISPATCH,63077.4778010314,,0.004347500000000001,GENERATE_TEXT,,,7388.419199022443,,,,0.0,0.0,225,,,,,,,,,,,,,
56517.584,wf-chat-light-0029,agent-shared,AGENT_RECEIVE,,,,,,,,,,78,,,,,,,,78,1,,,,,,,
56517.584,wf-chat-light-0029,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0014650000000000002,CALL_TOOL,,,,agent-shared-infra-95,1.0416666666666667,,,,127,,0.0,,,,,,,,,,,
56518.625,wf-chat-light-0029,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-95,,,,,,,,,,,,,,,,,,
56518.625,wf-chat-light-0029,agent-shared,LLM_DISPATCH,58672.91768743534,,0.0014650000000000002,CALL_TOOL,,,2154.292290594097,,,,0.0,0.0,127,,,,,,,,,,,,,
57296.136,wf-tool-heavy-0063,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,114,,,,,,,,search-tool,,,,,
57296.136,wf-tool-heavy-0063,agent-shared,TOOL_DISPATCH,57545.11691439476,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,248.9812205333086,,,
57415.361,wf-tool-heavy-0061,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,158,,,,,,,,search-tool,,,,,
57415.361,wf-tool-heavy-0061,agent-shared,TOOL_DISPATCH,57633.954117456175,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,218.59272347235736,,,
57470.954,wf-chat-light-0024,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,168,,,,,,,,search-tool,,,,,
57470.954,wf-chat-light-0024,agent-shared,TOOL_DISPATCH,57638.83826310867,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,167.88440402222528,,,
57545.117,wf-tool-heavy-0063,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,607,2,,,,,,,
57545.117,wf-tool-heavy-0063,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0037475000000000004,GENERATE_TEXT,,,,agent-shared-infra-96,1.0416666666666667,,,,223,,0.0,,,,,,,,,,,
57545.117,wf-tool-heavy-0063,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
57546.159,wf-tool-heavy-0063,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-96,,,,,,,,,,,,,,,,,,
57546.159,wf-tool-heavy-0063,agent-shared,LLM_DISPATCH,65205.78845574365,,0.0037475000000000004,GENERATE_TEXT,,,7659.629874682219,,,,0.0,0.0,223,,,,,,,,,,,,,
57633.954,wf-tool-heavy-0061,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,826,3,,,,,,,
57633.954,wf-tool-heavy-0061,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0031850000000000003,CALL_TOOL,,,,agent-shared-infra-97,1.0416666666666667,,,,112,,0.0,,,,,,,,,,,
57633.954,wf-tool-heavy-0061,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
57634.996,wf-tool-heavy-0061,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-97,,,,,,,,,,,,,,,,,,
57634.996,wf-tool-heavy-0061,agent-shared,LLM_DISPATCH,59835.856062944076,,0.0031850000000000003,CALL_TOOL,,,2200.8602788212356,,,,0.0,0.0,112,,,,,,,,,,,,,
57638.838,wf-chat-light-0024,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,640,3,,,,,,,
57638.838,wf-chat-light-0024,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00338,GENERATE_TEXT,,,,agent-shared-infra-98,1.0416666666666667,,,,178,,0.0,,,,,,,,,,,
