time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
200879.565,wf-validation-0056,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
206859.430,wf-validation-0057,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
207854.858,wf-validation-0058,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
213603.336,wf-validation-0059,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
215836.057,wf-validation-0060,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
217331.349,wf-validation-0061,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
218715.123,wf-validation-0062,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
223444.927,wf-validation-0063,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
228423.188,wf-validation-0064,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
229995.671,wf-validation-0065,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
230577.367,wf-validation-0066,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
235943.175,wf-validation-0067,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
241719.734,wf-validation-0068,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
248049.772,wf-validation-0069,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
248602.153,wf-validation-0070,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
251151.508,wf-validation-0071,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
255396.211,wf-validation-0072,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
257031.845,wf-validation-0073,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
263299.595,wf-validation-0074,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
264667.068,wf-validation-0075,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
267745.579,wf-validation-0076,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
268351.320,wf-validation-0077,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
270779.188,wf-validation-0078,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,53,,,,,,,,,,,,validation
274918.884,wf-validation-0079,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
280032.267,wf-validation-0080,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
281173.395,wf-validation-0081,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
282288.948,wf-validation-0082,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
294586.224,wf-validation-0083,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
296486.984,wf-validation-0084,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
299142.527,wf-validation-0085,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
302164.109,wf-validation-0086,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
307844.288,wf-validation-0087,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
311309.137,wf-validation-0088,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
317419.643,wf-validation-0089,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
318005.035,wf-validation-0090,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
344992.816,wf-validation-0091,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
347421.922,wf-validation-0092,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
347680.763,wf-validation-0093,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
349973.519,wf-validation-0094,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
353867.514,wf-validation-0095,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
356535.699,wf-validation-0096,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
361393.162,wf-validation-0097,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
365549.373,wf-validation-0098,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
